FSCS Key,Library Name,ADDRESS,CITY,ZIP,Locale ,Service Area Population,Books and Other Print Material,E-Books,  Audio - Physical,Video - Physical
KY0100,SCOTT COUNTY PUBLIC LIBRARY,104 SOUTH BRADFORD LANE,GEORGETOWN,40324,Town,"59,099","102,166","217,446","7,086","6,774"
KY0101,SHELBY COUNTY LIBRARY DISTRICT,309 EIGHTH STREET,SHELBYVILLE,40065,Town,"48,886","51,696","204,278","2,351","3,177"
KY0102,GOODNIGHT MEMORIAL LIBRARY,203 SOUTH MAIN STREET,FRANKLIN,42134,Town,"19,949","33,279","291,026","2,301","6,123"
KY0103,SPENCER COUNTY PUBLIC LIBRARY,168 TAYLORSVILLE ROAD,TAYLORSVILLE,40071,Rural,"20,204","32,581","204,278","1,815","3,862"
KY0104,TAYLOR COUNTY PUBLIC LIBRARY,1316 EAST BROADWAY STREET,CAMPBELLSVILLE,42718,Town,"26,407","38,117","204,278","1,450","2,582"
KY0105,TODD COUNTY PUBLIC LIBRARY,302 EAST MAIN STREET,ELKTON,42220,Rural,"12,404","25,469","205,183",246,"1,439"
KY0106,JOHN L. STREET PUBLIC LIBRARY,244 MAIN STREET,CADIZ,42211,Town,"14,332","45,866","204,451","3,211","2,925"
KY0107,TRIMBLE COUNTY PUBLIC LIBRARY,35 EQUITY DRIVE,BEDFORD,40006,Rural,"8,539","23,770","205,603",658,"4,016"
KY0108,UNION COUNTY PUBLIC LIBRARY DISTRICT,126 SOUTH MORGAN,MORGANFIELD,42437,Town,"12,961","58,522","272,026",0,"3,902"
KY0109,WARREN COUNTY PUBLIC LIBRARY,1225 STATE STREET,BOWLING GREEN,42101,City,"139,843","148,387","1,010,368","11,224","23,396"
KY0110,WASHINGTON COUNTY PUBLIC LIBRARY,333 WEST MAIN STREET,SPRINGFIELD,40069,Rural,"12,061","30,109","204,278",482,"2,936"
KY0111,WAYNE COUNTY PUBLIC LIBRARY,157 ROLLING HILLS BLVD,MONTICELLO,42633,Rural,"19,681","54,433","204,278","1,113","5,315"
KY0112,WEBSTER COUNTY PUBLIC LIBRARY,101 STATE ROUTE 132 EAST,DIXON,42409,Rural,"12,726","82,669","180,000",215,"7,456"
KY0113,WHITLEY COUNTY PUBLIC LIBRARY,285 SOUTH THIRD STREET,WILLIAMSBURG,40769,Town,"36,873","33,673","204,634","1,640","11,469"
KY0114,WOLFE COUNTY PUBLIC LIBRARY,164 KENTUCKY HIGHWAY 15 NORTH,CAMPTON,41301,Rural,"6,400","29,603","985,586",756,"5,496"
KY0115,WOODFORD COUNTY LIBRARY DISTRICT,115 NORTH MAIN ST.,VERSAILLES,40383,Town,"27,062","70,216","210,674","2,542","4,326"
KY0116,GALLATIN COUNTY PUBLIC LIBRARY DISTRICT,209 WEST MARKET STREET,WARSAW,41095,Rural,"8,763","27,317",0,"1,251","3,718"
KY0117,BALLARD/CARLISLE PUBLIC LIBRARY,257 NORTH 4TH STREET,WICKLIFFE,42087,Rural,"12,370","10,283",0,0,"2,791"
KY0118,ROBERTSON COUNTY PUBLIC LIBRARY,207 NORTH MAIN STREET,MOUNT OLIVET,41064,Rural,"2,229","14,688","204,278",502,"1,862"
KY0119,MUHLENBERG COUNTY PUBLIC LIBRARIES,117 SOUTH MAIN,GREENVILLE,42345,Town,"30,455","83,764","204,278","4,815","7,664"
KY0120,MCCREARY COUNTY PUBLIC LIBRARY,6 NORTH MAIN STREET,WHITLEY CITY,42653,Rural,"16,701","44,121","204,278","1,558","2,468"
KY0801,BRACKEN COUNTY PUBLIC LIBRARY,310 WEST MIAMI STREET,BROOKSVILLE,41004,Rural,"8,452","22,877","204,278",739,"3,532"
KY0803,CARTER COUNTY PUBLIC LIBRARY,120 COMET DRIVE,OLIVE HILL,41164,Rural,"26,395","13,924","204,278",182,"2,612"
KY0804,MCLEAN COUNTY PUBLIC LIBRARY,116 EAST SECOND STREET,LIVERMORE,42352,Rural,"9,105","22,578","204,278",465,"4,117"
KY0805,LIVINGSTON COUNTY PUBLIC LIBRARY,321 COURT STREET,SMITHLAND,42081,Rural,"8,963","18,701","204,278",228,"3,072"
KY0806,CORBIN PUBLIC LIBRARY,215 ROY KIDD AVENUE,CORBIN,40701,Town,"7,768","36,418","190,742",210,"3,500"
LA0001,TENSAS PARISH LIBRARY,135 PLANK ROAD,ST. JOSEPH,71366,Rural,"3,764","34,375","21,885","6,000",145
LA0002,GRANT PARISH LIBRARY,300 MAIN STREET,COLFAX,71417,Rural,"21,911","40,507","42,582","1,893","4,315"
LA0003,LASALLE PARISH LIBRARY,3165 NORTH FIRST STREET,JENA,71342,Town,"14,800","69,290","2,440","3,717","2,217"
LA0004,CLAIBORNE PARISH LIBRARY,909 EDGEWOOD DRIVE,HOMER,71040,Town,"13,670","75,514","48,444",569,"2,910"
LA0005,WINN PARISH LIBRARY,200 NORTH ST. JOHN STREET,WINNFIELD,71483,Town,"13,216","80,393","43,499",872,"2,273"
LA0006,JACKSON PARISH LIBRARY,614 SOUTH POLK AVENUE,JONESBORO,71251,Town,"14,746","62,455","21,885","3,344","6,641"
LA0007,WEST BATON ROUGE PARISH LIBRARY,830 NORTH ALEXANDER AVENUE,PORT ALLEN,70767,Suburban,"28,266","56,681","31,782",365,"5,393"
LA0008,UNION PARISH LIBRARY,202 WEST JACKSON STREET,FARMERVILLE,71241,Town,"20,650","69,467","21,885","4,051","3,954"
LA0009,ALLEN PARISH LIBRARIES,320 SOUTH SIXTH ST.,OBERLIN,70655,Rural,"22,112","77,903","71,211","1,353","1,845"
LA0010,ST. JAMES PARISH LIBRARY,1879 W. MAIN STREET,LUTCHER,70071,Town,"19,191","125,054",612,"1,743","1,743"
LA0011,ASSUMPTION PARISH LIBRARY,293 NAPOLEON AVENUE,NAPOLEONVILLE,70390,Suburban,"20,160","82,020","3,178",780,"11,500"
LA0012,CAMERON PARISH LIBRARY,512 MARSHALL ST.,CAMERON,70631,Rural,"4,768","58,071","79,005","1,808","20,502"
LA0013,RICHLAND PARISH LIBRARY,1410 LOUISA STREET,RAYVILLE,71269,Town,"19,712","82,838","21,885","2,435","5,616"
LA0014,CONCORDIA PARISH LIBRARY,1609 THIRD STREET,FERRIDAY,71334,Town,"17,688","38,068","959,834","3,443",495
LA0015,POINTE COUPEE PARISH LIBRARY,201 CLAIBORNE STREET,NEW ROADS,70760,Town,"20,000","362,366","88,968","16,900","11,058"
LA0016,FRANKLIN PARISH LIBRARY,705 PRAIRIE STREET,WINNSBORO,71295,Town,"19,285","62,928","21,885","2,977","1,814"
LA0017,SABINE PARISH LIBRARY,705 MAIN STREET,MANY,71449,Town,"21,906","49,812","74,677","3,046","9,392"
LA0018,DESOTO PARISH LIBRARY,109 CROSBY STREET,MANSFIELD,71052,Town,"27,114","177,424","956,768","9,179","35,635"
LA0019,PLAQUEMINES PARISH LIBRARY,8442 HWY. 23,BELLE CHASSE,70037,Suburban,"22,386","77,084","214,582",977,"7,331"
LA0020,BEAUREGARD PARISH LIBRARY,205 SOUTH WASHINGTON AVENUE,DERIDDER,70634,Town,"36,827","55,960","65,793","2,391","12,639"
LA0021,ST. JOHN THE BAPTIST PARISH LIBRARY,2920 HIGHWAY 51,LAPLACE,70068,Suburban,"39,592","32,734","936,171","2,041","5,141"
LA0022,IBERVILLE PARISH LIBRARY,24605 J. GERALD BERRET BLVD.,PLAQUEMINE,70764,Suburban,"29,617","113,121","912,221","2,351","8,388"
LA0023,RED RIVER PARISH LIBRARY,410 EAST CARROLL STREET,COUSHATTA,71019,Rural,"7,356","35,229","63,736","1,998","3,260"
LA0024,JEFFERSON DAVIS PARISH LIBRARY,118 WEST PLAQUEMINE STREET,JENNINGS,70546,Town,"22,181","56,525","71,323",863,"3,952"
LA0025,EVANGELINE PARISH LIBRARY,916 WEST MAIN STREET,VILLE PLATTE,70586,Town,"31,754","74,043","71,211","1,061","8,127"
LA0026,MOREHOUSE PARISH LIBRARY,524 EAST MADISON AVENUE,BASTROP,71220,Town,"23,955","51,237","48,968","4,760","1,850"
LA0027,ST. CHARLES PARISH LIBRARY,160 W. CAMPUS DRIVE,DESTREHAN,70047,Suburban,"50,620","168,780","31,337","5,965","7,803"
LA0028,LINCOLN PARISH LIBRARY,910 NORTH TRENTON STREET,RUSTON,71270,Town,"47,962","108,963","809,807","7,595","22,676"
LA0029,NATCHITOCHES PARISH LIBRARY,450 SECOND STREET,NATCHITOCHES,71457,Town,"36,291","67,720","111,466","3,317","9,853"
LA0030,ST. MARTIN PARISH LIBRARY,201 PORTER STREET,ST. MARTINVILLE,70582,Town,"51,057","124,242","48,540","4,198","13,333"
LA0031,AUDUBON REGIONAL LIBRARY,12220 WOODVILLE STREET,CLINTON,70722,Rural,"30,003","38,871","115,860",0,"1,281"
LA0032,AVOYELLES PARISH LIBRARY,660 N MAIN STREET,MARKSVILLE,71351,Town,"38,408","94,042","9,312","1,717",762
LA0033,WEBSTER PARISH LIBRARY,521 EAST AND WEST,MINDEN,71055,Town,"35,238","70,014","50,012","2,555","31,688"
LA0034,CALDWELL PARISH LIBRARY,211 JACKSON STREET,COLUMBIA,71418,Rural,"9,389","55,709","21,885",737,"1,356"
LA0035,WASHINGTON PARISH LIBRARY,825 FREE ST.,FRANKLINTON,70438,Rural,"44,865","67,873","161,662",697,"3,739"
LA0036,VERMILION PARISH LIBRARY,405 EAST SAINT VICTOR STREET,ABBEVILLE,70510,Town,"56,992","167,463","48,680","4,142","11,214"
LA0037,ASCENSION PARISH LIBRARY,500 MISSISSIPPI STREET,DONALDSONVILLE,70346,Town,"131,632","368,919","346,858","12,861","16,047"
LA0038,VERNON PARISH LIBRARY,1401 NOLAN TRACE,LEESVILLE,71446,Town,"46,250","83,013","95,408","2,270","10,152"
LA0039,ACADIA PARISH LIBRARY,1125 NORTH PARKERSON AVENUE,CROWLEY,70526,Town,"56,489","95,880","49,051",704,"1,470"
LA0040,LIVINGSTON PARISH LIBRARY,20390 IOWA STREET,LIVINGSTON,70754,Rural,"150,145","294,601","122,514","10,683","24,231"
LA0041,IBERIA PARISH LIBRARY,445 E. MAIN ST.,NEW IBERIA,70560,Suburban,"67,659","261,453","51,980","7,867","12,735"
LA0042,ST. BERNARD PARISH LIBRARY,2600 PALMISANO BLVD.,CHALMETTE,70043,Suburban,"44,463","64,278","87,072",346,"21,900"
LA0043,ST. MARY PARISH LIBRARY,206 IBERIA STREET,FRANKLIN,70538,Town,"36,182","181,260","39,374","1,874","26,252"
LA0044,TANGIPAHOA PARISH LIBRARY,204 NE CENTRAL AVENUE,AMITE,70422,Town,"138,064","184,980","764,147","4,125","18,900"
LA0045,EAST CARROLL PARISH LIBRARY,109 SPARROW STREET,LAKE PROVIDENCE,71254,Town,"6,829","22,530","22,391",684,957
LA0046,BOSSIER PARISH LIBRARY,2206 BECKETT STREET,BOSSIER CITY,71111,City,"129,795","197,844","87,210","9,800","28,505"
LA0047,LAFOURCHE PARISH PUBLIC LIBRARY,705 WEST 5TH STREET,THIBODAUX,70301,City,"95,056","220,859","1,340,432","6,187","45,150"
LA0048,TERREBONNE PARISH LIBRARY,151 LIBRARY DRIVE,HOUMA,70360,City,"103,616","233,354","37,148","10,184","37,418"
LA0049,ST. TAMMANY PARISH LIBRARY,310 WEST 21ST AVENUE,COVINGTON,70433,Suburban,"275,583","366,430","852,488","23,480","36,256"
LA0050,RAPIDES PARISH LIBRARY,411 WASHINGTON STREET,ALEXANDRIA,71301,City,"126,260","173,830","160,000","6,759","18,796"
LA0051,OUACHITA PARISH PUBLIC LIBRARY,1800 STUBBS AVENUE,MONROE,71201,City,"157,568","338,296","21,885","31,368","68,537"
LA0052,LAFAYETTE PUBLIC LIBRARY,301 W CONGRESS ST,LAFAYETTE,70501,City,"249,750","407,652","48,235","36,463","98,859"
LA0053,CALCASIEU PARISH PUBLIC LIBRARY,301 WEST CLAUDE STREET,LAKE CHARLES,70605,City,"203,761","229,419","990,420","15,569","65,991"
LA0054,SHREVE MEMORIAL LIBRARY,424 TEXAS STREET,SHREVEPORT,71101,City,"226,386","599,514","104,292","32,679","93,970"
LA0055,EAST BATON ROUGE PARISH LIBRARY,7711 GOODWOOD BOULEVARD,BATON ROUGE,70806,City,"448,467","1,304,031","280,510","56,022","243,147"
LA0056,CATAHOULA PARISH LIBRARY,300 BUSHLEY STREET,HARRISONBURG,71340,Rural,"8,414","63,851","214,811","1,373","1,664"
LA0057,JEFFERSON PARISH LIBRARY,4747 W. NAPOLEON AVE.,METAIRIE,70001,City,"421,777","607,093","105,943","19,443","102,405"
LA0058,NEW ORLEANS PUBLIC LIBRARY,219 LOYOLA AVENUE,NEW ORLEANS,70112,City,"364,136","472,722","97,503","20,809","55,117"
LA0059,JENNINGS CARNEGIE PUBLIC LIBRARY,303 CARY AVENUE,JENNINGS,70546,Town,"9,372","36,084",9,"1,728","1,019"
LA0060,MORGAN CITY PUBLIC LIBRARY,220 EVERETT STREET,MORGAN CITY,70380,Town,"10,873","37,000",0,0,0
LA0061,OPELOUSAS PUBLIC LIBRARY,212 EAST GROLEE STREET,OPELOUSAS,70570,Town,"15,390","107,928","1,728",218,522
LA0062,WEST CARROLL PARISH LIBRARY,101 MARIETTA STREET,OAK GROVE,71263,Rural,"9,323","38,080","26,591",801,"2,205"
LA0063,MADISON PARISH LIBRARY,403 NORTH MULBERRY STREET,TALLULAH,71282,Town,"9,246","43,170","21,885",522,"2,012"
LA0064,BIENVILLE PARISH LIBRARY,2768 MAPLE STREET,ARCADIA,71001,Town,"12,366","81,880","97,786","2,370","5,905"
LA0065,ARMAND J. BRINKHAUS SOUTH ST. LANDRY COMMUNITY LIBRARY,235 MARIE STREET,SUNSET,70584,Town,"4,431","41,263","71,502","1,360","3,881"
LA0067,WEST FELICIANA PARISH LIBRARY,5114 BURNETT RD,ST. FRANCISVILLE,70775,Rural,"15,371","27,570","151,484",691,"1,578"
LA0069,KROTZ SPRINGS MUNICIPAL PUBLIC LIBRARY,216 PARK ST.,KROTZ SPRINGS,70750,Rural,887,"8,226",0,0,56
LA0070,EUNICE PUBLIC LIBRARY,222 SOUTH SECOND STREET,EUNICE,70535,Town,"9,161","20,305",0,334,371
MA0001,ABINGTON PUBLIC LIBRARY,600 GLINIEWICZ WAY,ABINGTON,2351,Suburban,"17,094","55,411","68,340","2,621","3,271"
MA0002,ACTON MEMORIAL LIBRARY,486 MAIN ST.,ACTON,1720,Suburban,"23,846","143,550","91,902","10,404","6,892"
MA0003,ACUSHNET PUBLIC LIBRARY,232 MIDDLE ROAD,ACUSHNET,2743,Rural,"10,553","22,930","47,353",608,"3,642"
MA0004,ADAMS FREE LIBRARY,92 PARK ST.,ADAMS,1220,Suburban,"8,100","27,260","129,319","1,110","1,706"
MA0005,AGAWAM PUBLIC LIBRARY,750 COOPER STREET,AGAWAM,1001,Suburban,"28,494","103,363","129,319","8,665","10,671"
MA0006,ALFORD FREE PUBLIC LIBRARY,5 ALFORD CENTER ROAD,ALFORD,1230,Rural,484,933,0,23,25
MA0007,AMESBURY PUBLIC LIBRARY,149 MAIN ST.,AMESBURY,1913,Suburban,"17,269","44,762","50,086","1,436","4,740"
MA0008,"JONES LIBRARY, INC.",43 AMITY STREET,AMHERST,1002,Suburban,"39,378","153,011","160,486","9,676","8,950"
MA0009,MEMORIAL HALL LIBRARY,2 NORTH MAIN STREET,ANDOVER,1810,Suburban,"36,517","127,755","50,086","15,614","9,775"
MA0010,ROBBINS LIBRARY,700 MASSACHUSETTS AVENUE,ARLINGTON,2476,Suburban,"45,617","157,051","92,233","12,172","16,742"
MA0011,STEVENS MEMORIAL LIBRARY,20 MEMORIAL DRIVE,ASHBURNHAM,1430,Rural,"6,341","19,668","129,132","1,083","3,996"
MA0012,ASHBY FREE PUBLIC LIBRARY,812 MAIN STREET,ASHBY,1431,Suburban,"3,170","23,755","129,319","1,869","4,566"
MA0013,BELDING MEMORIAL LIBRARY,344 MAIN ST.,ASHFIELD,1330,Rural,"1,691","13,322","129,132",646,"2,190"
MA0014,ASHLAND PUBLIC LIBRARY,66 FRONT ST.,ASHLAND,1721,Suburban,"18,560","63,232","91,359","2,910","3,034"
MA0015,ATHOL PUBLIC LIBRARY,568 MAIN STREET,ATHOL,1331,Town,"11,905","38,197","129,132","1,390","5,836"
MA0016,ATTLEBORO PUBLIC LIBRARY,74 NORTH MAIN STREET,ATTLEBORO,2703,Suburban,"46,580","67,131","47,137","6,669","7,501"
MA0017,AUBURN FREE PUBLIC LIBRARY,369 SOUTHBRIDGE ST.,AUBURN,1501,Suburban,"16,830","52,463","129,608","4,510","4,544"
MA0018,AVON PUBLIC LIBRARY,280 WEST MAIN ST.,AVON,2322,Suburban,"4,755","25,809","67,473","1,988","2,833"
MA0019,AYER LIBRARY,26 EAST MAIN ST.,AYER,1432,Suburban,"8,400","39,670","129,132","1,388","4,607"
MA0020,STURGIS LIBRARY,3090 MAIN ST.,BARNSTABLE,2630,Rural,"6,656","28,773","30,801",891,"2,179"
MA0021,WOODS MEMORIAL LIBRARY,19 PLEASANT ST.,BARRE,1005,Rural,"5,526","29,502","8,943","2,362","3,811"
MA0022,"BECKET ATHENAEUM, INC.","3367 MAIN STREET, ROUTE 8",BECKET,1223,Rural,"2,425","6,301","46,076",640,"3,132"
MA0023,BEDFORD FREE PUBLIC LIBRARY,7 MUDGE WAY,BEDFORD,1730,Suburban,"14,155","87,857","92,100","6,653","7,424"
MA0024,CLAPP MEMORIAL LIBRARY,19 S. MAIN STREET,BELCHERTOWN,1007,Suburban,"15,279","25,022","129,320","3,591","5,549"
MA0025,BELLINGHAM PUBLIC LIBRARY,100 BLACKSTONE STREET,BELLINGHAM,2019,Suburban,"16,905","47,335","129,132","3,057","4,331"
MA0026,BELMONT PUBLIC LIBRARY,336 CONCORD AVE.,BELMONT,2478,Suburban,"26,838","106,427","95,718","7,937","11,536"
MA0027,BERKLEY PUBLIC LIBRARY,2 NORTH MAIN STREET,BERKLEY,2779,Rural,"6,785","18,210","46,174",901,"2,472"
MA0028,BERLIN PUBLIC LIBRARY,23 CARTER STREET,BERLIN,1503,Suburban,"3,674","14,772","129,132",571,"1,745"
MA0029,CUSHMAN LIBRARY,28 CHURCH STREET,BERNARDSTON,1337,Rural,"2,106","13,372","129,132",901,"2,679"
MA0030,BEVERLY PUBLIC LIBRARY,32 ESSEX ST.,BEVERLY,1915,Suburban,"42,446","148,840","78,418","8,122","10,896"
MA0031,BILLERICA PUBLIC LIBRARY,15 CONCORD RD.,BILLERICA,1821,Suburban,"41,453","93,614","50,086","8,247","9,011"
MA0032,BLACKSTONE FREE PUBLIC LIBRARY,86 MAIN ST.,BLACKSTONE,1504,Suburban,"9,177","60,161","129,132","5,168","6,763"
MA0033,PORTER MEMORIAL LIBRARY,87 MAIN STREET,BLANDFORD,1008,Rural,"1,210","8,331","129,132",196,"1,993"
MA0034,BOLTON PUBLIC LIBRARY,738 MAIN ST.,BOLTON,1740,Rural,"5,676","43,923","129,319","1,756","4,428"
MA0035,BOSTON PUBLIC LIBRARY,700 BOYLSTON STREET,BOSTON,2116,City,"654,776","7,284,427","183,036","18,241","58,693"
MA0036,JONATHAN BOURNE PUBLIC LIBRARY,19 SANDWICH ROAD,BOURNE,2532,Suburban,"20,709","53,300","32,893","3,372","5,166"
MA0037,SARGENT MEMORIAL LIBRARY,427 MASS. AVE.,BOXBOROUGH,1719,Suburban,"5,425","47,447","129,342","3,484","4,356"
MA0038,BOXFORD TOWN LIBRARY,7A SPOFFORD ROAD,BOXFORD,1921,Rural,"8,141","38,942","50,086","3,326","5,103"
MA0039,BOYLSTON PUBLIC LIBRARY,695 MAIN ST.,BOYLSTON,1505,Rural,"4,882","11,492","129,132",336,"1,501"
MA0040,THAYER PUBLIC LIBRARY,798 WASHINGTON STREET,BRAINTREE,2184,Suburban,"38,822","74,101","69,218","2,753","8,607"
MA0041,BREWSTER LADIES' LIBRARY,1822 MAIN STREET,BREWSTER,2631,Suburban,"10,456","46,809","32,244","2,632","6,358"
MA0042,BRIDGEWATER PUBLIC LIBRARY,15 SOUTH ST.,BRIDGEWATER,2324,Suburban,"28,805","55,114","46,134","2,038","3,668"
MA0043,BRIMFIELD PUBLIC LIBRARY,25 MAIN STREET,BRIMFIELD,1010,Rural,"3,690","12,581","129,132","1,648","2,523"
MA0044,BROCKTON PUBLIC LIBRARY,304 MAIN STREET,BROCKTON,2301,Suburban,"105,446","175,072","127,260","7,717","13,389"
MA0045,MERRICK PUBLIC LIBRARY,2 LINCOLN STREET,BROOKFIELD,1506,Town,"3,432","19,481","694,291","1,052","3,348"
MA0046,BROOKLINE PUBLIC LIBRARY,361 WASHINGTON ST.,BROOKLINE,2445,Suburban,"62,726","222,231","91,140","20,694","28,061"
MA0047,BUCKLAND PUBLIC LIBRARY,30 UPPER ST.,BUCKLAND,1338,Rural,"1,816","11,343","129,132",639,"2,247"
MA0048,BURLINGTON PUBLIC LIBRARY,22 SEARS STREET,BURLINGTON,1803,Suburban,"25,989","81,228","50,086","6,563","7,885"
MA0049,CAMBRIDGE PUBLIC LIBRARY,449 BROADWAY,CAMBRIDGE,2138,City,"117,090","319,661","101,120","16,873","33,501"
MA0050,CANTON PUBLIC LIBRARY,786 WASHINGTON ST.,CANTON,2021,Suburban,"24,470","97,525","67,473","3,273","8,026"
MA0051,GLEASON PUBLIC LIBRARY,22 BEDFORD ROAD,CARLISLE,1741,Rural,"5,181","34,866","50,086","4,052","6,622"
MA0052,CARVER PUBLIC LIBRARY,2 MEADOWBROOK WAY,CARVER,2330,Suburban,"11,668","46,024","46,813","1,285","1,743"
MA0053,TYLER MEMORIAL LIBRARY,157 MAIN ST.,CHARLEMONT,1339,Rural,"1,534","4,947","129,132",83,659
MA0054,CHARLTON PUBLIC LIBRARY,40 MAIN ST.,CHARLTON,1507,Rural,"13,317","43,192","129,791","2,412","2,721"
MA0055,ELDREDGE PUBLIC LIBRARY,564 MAIN ST.,CHATHAM,2633,Suburban,"6,636","49,226","31,117","3,780","5,569"
MA0056,CHELMSFORD PUBLIC LIBRARY,25 BOSTON RD.,CHELMSFORD,1824,Suburban,"35,933","102,626","50,086","8,286","10,918"
MA0057,CHELSEA PUBLIC LIBRARY,569 BROADWAY,CHELSEA,2150,Suburban,"38,889","49,202",0,396,"3,083"
MA0058,CHESHIRE PUBLIC LIBRARY,23 DEPOT STREET,CHESHIRE,1225,Suburban,"3,236","10,046","1,959",122,"1,416"
MA0059,HAMILTON MEMORIAL LIBRARY,195 ROUTE 20,CHESTER,1011,Rural,"1,221","3,936",0,117,564
MA0061,CHICOPEE PUBLIC LIBRARY,449 FRONT ST.,CHICOPEE,1013,Suburban,"55,190","91,541","129,359","3,627","13,096"
MA0062,CHILMARK FREE PUBLIC LIBRARY,522 SOUTH RD.,CHILMARK,2535,Rural,"1,248","28,309","25,063",996,"6,676"
MA0063,CLARKSBURG TOWN LIBRARY,711 WEST CROSS ROAD,CLARKSBURG,1247,Town,"1,649","11,146",8,65,"2,995"
MA0064,BIGELOW FREE PUBLIC LIBRARY,54 WALNUT ST.,CLINTON,1510,Suburban,"15,381","32,313","156,319",527,"2,995"
MA0065,PAUL PRATT MEMORIAL LIBRARY,35 RIPLEY RD.,COHASSET,2025,Suburban,"8,373","47,217","67,473","1,508","3,289"
MA0066,GRISWOLD MEMORIAL LIBRARY,12 MAIN RD.,COLRAIN,1340,Rural,"1,615","8,590","69,519",218,"1,098"
MA0067,CONCORD FREE PUBLIC LIBRARY,129 MAIN STREET,CONCORD,1742,Suburban,"18,184","216,691","91,442","8,955","13,364"
MA0068,FIELD MEMORIAL LIBRARY,1 ELM STREET,CONWAY,1341,Rural,"1,768","15,232",0,847,997
MA0069,BRYANT FREE LIBRARY,"ROUTE 9, 455 BERKSHIRE TRAIL",CUMMINGTON,1026,Rural,819,"8,095",0,"1,178",668
MA0070,DALTON FREE PUBLIC LIBRARY,462 MAIN STREET,DALTON,1226,Suburban,"6,290","42,190","129,321","1,273","2,817"
MA0071,PEABODY INSTITUTE LIBRARY,15 SYLVAN ST.,DANVERS,1923,Suburban,"27,898","72,976","78,418","5,203","5,089"
MA0072,DARTMOUTH PUBLIC LIBRARIES,732 DARTMOUTH STREET,DARTMOUTH,2748,Suburban,"34,005","99,734","49,194","8,467","18,727"
MA0073,DEDHAM PUBLIC LIBRARY,43 CHURCH ST.,DEDHAM,2026,Suburban,"25,240","50,468","91,418",652,"4,772"
MA0074,TILTON LIBRARY,75 NORTH MAIN STREET,DEERFIELD,1373,Town,"5,115","16,236","129,132","1,002","1,707"
MA0075,DENNIS MEMORIAL LIBRARY ASSOC.,1020 OLD BASS RIVER RD.,DENNIS,2638,Suburban,"2,310","17,172","30,693","1,491","3,915"
MA0076,DIGHTON PUBLIC LIBRARY,979 SOMERSET AVE.,DIGHTON,2715,Suburban,"8,150","28,186","46,854","1,374","3,252"
MA0077,SIMON FAIRFIELD PUBLIC LIBRARY,290 MAIN STREET,DOUGLAS,1516,Suburban,"9,049","23,485","129,132",955,"3,445"
MA0078,DOVER TOWN LIBRARY,56 DEDHAM ST.,DOVER,2030,Suburban,"5,892","34,082","91,564","1,242","2,507"
MA0079,MOSES GREELEY PARKER MEMORIAL LIB.,28 ARLINGTON STREET,DRACUT,1826,Suburban,"32,159","88,361","50,086","7,669","8,787"
MA0080,PEARLE L. CRAWFORD MEMORIAL LIBRARY,40 SCHOFIELD AVE.,DUDLEY,1571,Suburban,"11,884","39,202","129,133","2,009","5,440"
MA0081,DUNSTABLE FREE PUBLIC LIBRARY,588 MAIN ST.,DUNSTABLE,1827,Rural,"3,341","33,944",467,255,"1,661"
MA0082,DUXBURY FREE LIBRARY,77 ALDEN STREET,DUXBURY,2332,Suburban,"16,116","66,702","96,315","4,647","6,139"
MA0083,EAST BRIDGEWATER PUBLIC LIBRARY,32 UNION ST.,EAST BRIDGEWATER,2333,Suburban,"14,465","37,141","46,622","1,919","2,066"
MA0084,EAST BROOKFIELD PUBLIC LIBRARY,122 CONNIE MACK DRIVE,EAST BROOKFIELD,1515,Town,"2,209","14,465","129,319",439,"1,338"
MA0085,EAST LONGMEADOW PUBLIC LIBRARY,60 CENTER SQUARE,EAST LONGMEADOW,1028,Suburban,"16,370","67,936","129,243","2,676","6,388"
MA0086,EASTHAM PUBLIC LIBRARY,190 SAMOSET ROAD,EASTHAM,2642,Suburban,"5,832","54,030","31,558","4,046","5,189"
MA0087,EASTHAMPTON PUBLIC LIBRARY,9 PARK ST.,EASTHAMPTON,1027,Suburban,"16,022","32,707","129,132","2,208","3,508"
MA0088,"AMES FREE LIBRARY OF EASTON, INC.",53 MAIN ST.,NORTH EASTON,2356,Suburban,"25,247","44,818","46,324","2,028","4,313"
MA0089,EDGARTOWN FREE PUBLIC LIBRARY,26 WEST TISBURY ROAD,EDGARTOWN,2539,Rural,"5,302","34,743","32,408","1,942","7,813"
MA0090,EGREMONT FREE LIBRARY,1 BUTTON BALL LANE,SOUTH EGREMONT,1258,Rural,"1,371","6,022","129,132",110,620
MA0091,ERVING PUBLIC LIBRARY,2 CARE DRIVE,ERVING,1344,Town,"1,667","11,426","127,910",698,"2,993"
MA0092,T.O.H.P. BURNHAM FREE LIBRARY,30 MARTIN ST.,ESSEX,1929,Suburban,"3,668","13,329","50,124",880,"1,390"
MA0093,EVERETT PUBLIC LIBRARIES,410 BROADWAY,EVERETT,2149,Suburban,"48,557","82,422","30,677","3,695","14,936"
MA0094,MILLICENT LIBRARY,45 CENTER ST.,FAIRHAVEN,2719,Suburban,"15,909","65,781","46,279","10,819","16,289"
MA0095,FALL RIVER PUBLIC LIBRARY,104 NORTH MAIN ST.,FALL RIVER,2720,Suburban,"93,884","141,671","47,045","4,405","7,598"
